Date,Product,Region,Channel,Category,Unit_Price,Units_Sold,Discount_Pct,Revenue,Cost,Profit,Customer_Type
2023-01-05,Cream,North,Supermarket,Fresh Dairy,3.8056863890240384,29,0.0,110.36,81.56,28.8,Regular
2023-01-05,Buttermilk,South,Retail Store,Beverage,1.3604348504610988,53,9.0,65.61,35.25,30.36,Regular
2023-01-05,Milk,South,Online,Fresh Dairy,2.316483770627854,43,1.9,97.72,63.39,34.33,Wholesale
2023-01-05,Cream,Central,Supermarket,Fresh Dairy,3.6606875339552074,38,4.9,132.29,87.32,44.97,Regular
2023-01-06,Curd,East,Retail Store,Fermented Dairy,1.7504459641922663,51,0.0,89.27,50.03,39.24,Wholesale
2023-01-06,Ghee,Central,Supermarket,Dairy Fat,8.791815683641252,31,7.6,251.83,140.56,111.27,Wholesale
2023-01-06,Cheese,North,Retail Store,Processed Dairy,6.407723677665505,42,3.4,259.97,170.53,89.44,Regular
2023-01-06,Buttermilk,Central,Retail Store,Beverage,1.4009343699540107,63,12.0,77.67,40.03,37.64,Regular
2023-01-06,Milk,North,Retail Store,Fresh Dairy,2.1372564693179235,68,12.2,127.6,81.11,46.49,Regular
2023-01-06,Flavored Milk,North,Online,Beverage,2.6306065335469513,52,14.0,117.64,63.06,54.58,Regular
2023-01-06,Milk,South,Retail Store,Fresh Dairy,2.412378916545698,59,12.7,124.25,84.86,39.39,New
2023-01-06,Flavored Milk,East,Retail Store,Beverage,2.6583781860951508,44,11.0,104.1,52.11,51.99,Regular
2023-01-06,Curd,South,Retail Store,Fermented Dairy,1.4507697162892674,45,10.2,58.63,36.27,22.36,Wholesale
2023-01-06,Buttermilk,East,Online,Beverage,1.5339046400649254,54,8.7,75.62,39.18,36.44,New
2023-01-06,Ghee,West,Online,Dairy Fat,10.021188260801528,23,7.0,214.35,133.57,80.78,Regular
2023-01-06,Flavored Milk,Central,Retail Store,Beverage,2.66696553715453,51,0.0,136.02,69.97,66.05,Regular
2023-01-06,Ghee,West,Online,Dairy Fat,8.977064019647088,21,9.6,170.42,99.12,71.3,New
2023-01-06,Butter,West,Wholesale,Dairy Fat,4.6022071548499,49,7.9,207.69,124.64,83.05,Regular
2023-01-06,Cream,West,Wholesale,Fresh Dairy,3.5836581025535663,49,7.7,162.08,113.07,49.01,Regular
2023-01-06,Yogurt,South,Online,Fermented Dairy,3.0224084427094735,39,5.7,111.16,67.07,44.09,Regular
2023-01-06,Ghee,South,Wholesale,Dairy Fat,7.5923071278750704,32,7.6,224.49,125.99,98.5,Regular
2023-01-06,Yogurt,East,Retail Store,Fermented Dairy,2.6763485510259635,46,4.1,118.06,70.64,47.42,Regular
2023-01-06,Cream,South,Online,Fresh Dairy,3.9102113708495896,24,8.9,85.49,56.0,29.49,New
2023-01-06,Yogurt,North,Retail Store,Fermented Dairy,2.706606465023851,44,9.7,107.54,67.2,40.34,Regular
2023-01-06,Butter,Central,Supermarket,Dairy Fat,4.212084381764848,35,7.4,136.51,75.91,60.6,Regular
2023-01-06,Curd,Central,Online,Fermented Dairy,1.588863686481615,44,12.1,61.45,38.2,23.25,Regular
2023-01-06,Paneer,West,Retail Store,Fresh Dairy,5.605039416395818,48,10.5,240.79,176.25,64.54,New
2023-01-06,Ghee,East,Supermarket,Dairy Fat,8.3480202778141,33,6.6,257.3,149.89,107.41,Regular
2023-01-06,Paneer,North,Supermarket,Fresh Dairy,5.807161457523336,34,2.9,191.72,123.73,67.99,New
2023-01-06,Flavored Milk,West,Online,Beverage,2.620327957079934,47,10.4,110.35,58.27,52.08,Regular
2023-01-06,Cream,South,Retail Store,Fresh Dairy,3.1397633096199273,40,7.8,115.79,80.58,35.21,Regular
2023-01-06,Buttermilk,North,Supermarket,Beverage,1.4666394761974242,56,3.7,79.09,42.11,36.98,Wholesale
2023-01-06,Butter,South,Online,Dairy Fat,4.292361292310873,19,5.7,76.91,43.13,33.78,New
2023-01-06,Buttermilk,North,Online,Beverage,1.4619379164268196,45,3.1,63.75,33.95,29.8,Regular
2023-01-06,Cheese,West,Online,Processed Dairy,6.569293519047814,30,6.8,183.68,114.19,69.49,Regular
2023-01-06,Yogurt,South,Supermarket,Fermented Dairy,2.8563983353297124,48,5.1,130.11,78.35,51.76,Regular
2023-01-06,Ghee,South,Retail Store,Dairy Fat,8.476708239362285,28,12.5,207.68,121.98,85.7,Regular
2023-01-06,Curd,West,Supermarket,Fermented Dairy,1.5730104931597042,68,2.0,104.83,58.97,45.86,Regular
2023-01-06,Paneer,Central,Supermarket,Fresh Dairy,5.640055952446275,43,9.5,219.48,152.8,66.68,Regular
2023-01-06,Butter,South,Retail Store,Dairy Fat,4.019739380205439,40,9.1,146.16,83.17,62.99,New
2023-01-06,Flavored Milk,West,Online,Beverage,2.2868528339903054,50,4.0,109.77,59.68,50.09,New
2023-01-06,Cream,North,Supermarket,Fresh Dairy,3.586379684772782,30,9.0,97.91,62.07,35.84,Wholesale
2023-01-06,Yogurt,South,Wholesale,Fermented Dairy,2.711865225772391,57,6.1,145.15,88.37,56.78,Regular
2023-01-06,Butter,North,Supermarket,Dairy Fat,3.9899286037560637,48,7.2,177.73,99.78,77.95,Wholesale
2023-01-06,Cream,Central,Wholesale,Fresh Dairy,3.478560774733667,48,12.1,146.77,102.3,44.47,Regular
2023-01-06,Curd,South,Wholesale,Fermented Dairy,1.7079344054661243,73,14.3,106.85,62.74,44.11,Regular
2023-01-06,Curd,Central,Retail Store,Fermented Dairy,1.599853419336129,49,11.3,69.53,40.61,28.92,New
2023-01-06,Paneer,East,Online,Fresh Dairy,5.713879277795161,40,8.0,210.27,120.61,89.66,Regular
2023-01-06,Milk,West,Retail Store,Fresh Dairy,2.1925780127411927,67,5.0,139.56,102.96,36.6,Wholesale
2023-01-06,Milk,South,Supermarket,Fresh Dairy,2.1004415742711386,77,4.5,154.46,107.69,46.77,Wholesale
2023-01-06,Milk,Central,Supermarket,Fresh Dairy,2.3682465439536915,79,6.9,174.18,115.65,58.53,Regular
2023-01-06,Curd,Central,Retail Store,Fermented Dairy,1.4663799051501263,54,12.4,69.37,40.89,28.48,Regular
2023-01-07,Paneer,East,Retail Store,Fresh Dairy,6.130385918998605,42,7.1,239.2,161.37,77.83,New
2023-01-07,Yogurt,West,Online,Fermented Dairy,2.8304558348177213,45,5.7,120.11,74.65,45.46,Wholesale
2023-01-07,Paneer,West,Supermarket,Fresh Dairy,6.289814560684096,53,5.3,315.69,210.16,105.53,Regular
2023-01-07,Butter,West,Wholesale,Dairy Fat,4.271489535237082,49,17.0,173.72,100.34,73.38,Wholesale
2023-01-07,Milk,West,Supermarket,Fresh Dairy,2.4112308089570447,85,6.3,192.04,128.35,63.69,Wholesale
2023-01-07,Ghee,South,Online,Dairy Fat,7.966656018052584,29,10.8,206.08,124.39,81.69,Regular
2023-01-07,Flavored Milk,South,Retail Store,Beverage,2.5692984344144616,44,5.8,106.49,53.82,52.67,New
2023-01-07,Yogurt,East,Online,Fermented Dairy,2.934708545080547,52,11.8,134.6,78.33,56.27,New
2023-01-07,Ghee,West,Retail Store,Dairy Fat,8.146801206574615,25,4.6,194.3,113.14,81.16,Regular
2023-01-07,Milk,South,Online,Fresh Dairy,2.190774953151927,56,5.7,115.69,74.94,40.75,Regular
2023-01-07,Yogurt,East,Wholesale,Fermented Dairy,2.8909827603719656,83,12.7,209.48,123.02,86.46,Regular
2023-01-07,Milk,West,Retail Store,Fresh Dairy,2.1363611580716175,45,1.6,94.6,65.71,28.89,Regular
2023-01-07,Yogurt,South,Wholesale,Fermented Dairy,2.7484083643152624,87,3.7,230.26,134.67,95.59,Wholesale
2023-01-07,Butter,North,Supermarket,Dairy Fat,4.46254857088601,42,4.4,179.18,103.82,75.36,Wholesale
2023-01-07,Yogurt,South,Supermarket,Fermented Dairy,2.9768574638284595,72,13.5,185.4,106.95,78.45,New
2023-01-07,Curd,West,Wholesale,Fermented Dairy,1.5336496460281714,75,2.7,111.92,63.64,48.28,Regular
2023-01-07,Curd,East,Wholesale,Fermented Dairy,1.5000659202750073,109,16.2,137.02,79.73,57.29,Regular
2023-01-07,Cheese,East,Wholesale,Processed Dairy,6.447797886710553,46,9.2,269.31,154.08,115.23,Regular
2023-01-07,Milk,West,Retail Store,Fresh Dairy,2.297826060699583,64,10.3,131.91,93.12,38.79,New
2023-01-07,Milk,East,Supermarket,Fresh Dairy,2.346904804476523,85,9.1,181.33,127.86,53.47,New
2023-01-07,Ghee,Central,Wholesale,Dairy Fat,8.85691163137744,39,13.1,300.17,170.12,130.05,Regular
2023-01-07,Butter,West,Retail Store,Dairy Fat,3.9282521692252916,28,2.4,107.35,66.67,40.68,Wholesale
2023-01-07,Butter,North,Wholesale,Dairy Fat,4.01026468503111,62,4.8,236.7,142.07,94.63,New
2023-01-07,Curd,South,Supermarket,Fermented Dairy,1.614546914776179,71,12.8,99.96,57.78,42.18,Regular
2023-01-07,Curd,Central,Supermarket,Fermented Dairy,1.6796422756779668,74,8.7,113.48,62.91,50.57,Wholesale
2023-01-07,Milk,North,Wholesale,Fresh Dairy,2.288393876849977,99,8.7,206.84,147.85,58.99,Regular
2023-01-07,Yogurt,North,Retail Store,Fermented Dairy,2.916621809119341,51,1.6,146.37,87.69,58.68,Regular
2023-01-07,Curd,Central,Supermarket,Fermented Dairy,1.599212651263059,53,11.6,74.93,45.47,29.46,Wholesale
2023-01-07,Cream,East,Retail Store,Fresh Dairy,3.6534206282248527,38,7.5,128.42,87.56,40.86,Regular
2023-01-07,Ghee,Central,Retail Store,Dairy Fat,7.613796264918101,28,6.4,199.54,119.78,79.76,Regular
2023-01-07,Buttermilk,East,Online,Beverage,1.443701349282438,48,0.0,69.3,35.99,33.31,Regular
2023-01-07,Buttermilk,North,Supermarket,Beverage,1.404751909811152,70,4.3,94.1,47.7,46.4,New
2023-01-07,Flavored Milk,East,Retail Store,Beverage,3.0215710411262693,55,7.8,153.22,82.49,70.73,Wholesale
2023-01-07,Paneer,Central,Retail Store,Fresh Dairy,5.833294377563123,37,6.6,201.59,125.95,75.64,Wholesale
2023-01-07,Paneer,Central,Supermarket,Fresh Dairy,5.962187300899806,53,12.0,278.08,174.82,103.26,Wholesale
2023-01-07,Curd,North,Online,Fermented Dairy,1.5697064171381268,56,5.7,82.89,45.72,37.17,New
2023-01-07,Yogurt,West,Online,Fermented Dairy,2.814865371617391,45,12.0,111.47,68.08,43.39,New
2023-01-07,Curd,Central,Retail Store,Fermented Dairy,1.7379419380525711,46,8.2,73.39,45.2,28.19,Regular
2023-01-07,Flavored Milk,North,Online,Beverage,2.3549939893956506,51,15.9,101.01,53.29,47.72,New
2023-01-07,Butter,East,Wholesale,Dairy Fat,4.05467660178907,46,11.5,165.07,98.38,66.69,Regular
2023-01-07,Yogurt,East,Retail Store,Fermented Dairy,2.840656376464475,37,7.8,96.91,62.4,34.51,Regular
2023-01-07,Cheese,North,Retail Store,Processed Dairy,7.396030299672613,31,9.6,207.27,132.19,75.08,Regular
2023-01-07,Ghee,North,Wholesale,Dairy Fat,8.82247075701024,47,13.2,359.92,206.21,153.71,Wholesale
2023-01-07,Cream,Central,Retail Store,Fresh Dairy,3.6016911872332598,31,11.6,98.7,66.55,32.15,New
2023-01-07,Cream,South,Wholesale,Fresh Dairy,3.6706838291019133,31,10.1,102.3,68.54,33.76,Regular
2023-01-07,Milk,Central,Wholesale,Fresh Dairy,2.3614948820029737,99,8.8,213.21,143.81,69.4,Wholesale
2023-01-07,Butter,South,Retail Store,Dairy Fat,4.668192229656073,32,10.4,133.85,76.36,57.49,Regular
2023-01-07,Paneer,East,Retail Store,Fresh Dairy,5.82211008149036,41,12.1,209.82,142.22,67.6,New
2023-01-07,Buttermilk,West,Supermarket,Beverage,1.4682021236511256,64,13.0,81.75,44.98,36.77,Regular
2023-01-07,Milk,East,Online,Fresh Dairy,2.3888074669614583,57,9.9,122.68,81.94,40.74,Regular
2023-01-07,Cream,North,Wholesale,Fresh Dairy,3.5956065733617626,53,2.2,186.37,139.6,46.77,New
2023-01-07,Milk,South,Retail Store,Fresh Dairy,2.1959784480358793,71,6.2,146.25,101.32,44.93,Regular
2023-01-07,Flavored Milk,North,Supermarket,Beverage,2.676056730352828,38,5.6,96.0,51.23,44.77,Regular
2023-01-07,Milk,South,Wholesale,Fresh Dairy,2.156059324798041,101,4.4,208.18,148.37,59.81,Wholesale
2023-01-07,Yogurt,North,Online,Fermented Dairy,3.04202714803244,39,6.7,110.69,66.05,44.64,Regular
2023-01-07,Ghee,South,Online,Dairy Fat,8.340973043793841,17,11.8,125.06,70.94,54.12,New
2023-01-08,Yogurt,Central,Wholesale,Fermented Dairy,2.784084455423274,81,11.0,200.7,130.41,70.29,Wholesale
2023-01-08,Paneer,East,Supermarket,Fresh Dairy,5.601612416205068,36,10.6,180.28,118.17,62.11,Regular
2023-01-08,Buttermilk,South,Online,Beverage,1.4450646975383483,45,12.3,57.03,29.8,27.23,Regular
2023-01-08,Buttermilk,West,Supermarket,Beverage,1.4031624260167577,59,6.1,77.74,41.44,36.3,Regular
2023-01-08,Paneer,North,Supermarket,Fresh Dairy,5.981782208293835,56,10.8,298.8,206.55,92.25,Regular
2023-01-08,Paneer,West,Online,Fresh Dairy,5.656840332041314,46,6.4,243.56,150.12,93.44,New
2023-01-08,Curd,South,Supermarket,Fermented Dairy,1.7446593583513832,53,10.6,82.67,45.1,37.57,New
2023-01-08,Flavored Milk,East,Retail Store,Beverage,2.5583680089755534,45,7.5,106.49,54.29,52.2,Regular
2023-01-08,Milk,Central,Retail Store,Fresh Dairy,2.3621760140673986,90,10.0,191.34,133.45,57.89,Regular
2023-01-08,Milk,East,Supermarket,Fresh Dairy,2.5358791913286542,69,6.5,163.6,106.51,57.09,New
2023-01-08,Curd,Central,Retail Store,Fermented Dairy,1.4918120307634364,61,13.8,78.44,46.2,32.24,Regular
2023-01-08,Cream,North,Retail Store,Fresh Dairy,3.648786949390494,37,9.2,122.58,84.0,38.58,Regular
2023-01-08,Butter,East,Retail Store,Dairy Fat,4.169160255082336,41,16.4,142.9,84.64,58.26,Regular
2023-01-08,Cheese,North,Retail Store,Processed Dairy,6.827675071549586,36,7.1,228.34,138.81,89.53,Regular
2023-01-08,Buttermilk,South,Online,Beverage,1.4368818278378306,45,0.4,64.4,31.68,32.72,Regular
2023-01-08,Flavored Milk,West,Online,Beverage,2.428678004735196,48,11.9,102.7,54.78,47.92,Regular
2023-01-08,Yogurt,Central,Retail Store,Fermented Dairy,2.7632388346420313,52,10.0,129.32,75.63,53.69,New
2023-01-08,Cream,Central,Wholesale,Fresh Dairy,4.177496925334755,34,6.7,132.52,88.88,43.64,Regular
2023-01-08,Cream,Central,Retail Store,Fresh Dairy,3.5309287142366443,40,5.5,133.47,89.08,44.39,Wholesale
2023-01-08,Cheese,Central,Wholesale,Processed Dairy,6.536397082716153,52,8.3,311.68,196.76,114.92,New
2023-01-08,Yogurt,East,Online,Fermented Dairy,2.9222478686356146,34,8.9,90.51,55.89,34.62,Wholesale
2023-01-08,Curd,East,Online,Fermented Dairy,1.4786132512533123,45,7.4,61.61,37.05,24.56,Regular
2023-01-08,Milk,South,Wholesale,Fresh Dairy,2.2793173780588685,89,14.9,172.63,118.72,53.91,Regular
2023-01-08,Flavored Milk,Central,Online,Beverage,2.2620992016039008,40,2.2,88.49,43.89,44.6,New
2023-01-08,Ghee,South,Retail Store,Dairy Fat,8.300572467319155,31,9.1,233.9,131.64,102.26,Wholesale
2023-01-08,Cheese,East,Online,Processed Dairy,6.465043679446781,41,4.4,253.4,159.85,93.55,Regular
2023-01-08,Ghee,Central,Wholesale,Dairy Fat,9.224456182154048,35,4.9,307.04,187.72,119.32,Regular
2023-01-08,Curd,West,Supermarket,Fermented Dairy,1.607343956788899,81,7.8,120.04,76.94,43.1,Regular
2023-01-08,Milk,North,Supermarket,Fresh Dairy,2.1783508452718845,92,10.6,179.17,123.27,55.9,Regular
2023-01-08,Butter,North,Wholesale,Dairy Fat,4.153899168553337,45,11.1,166.18,98.12,68.06,Regular
2023-01-08,Curd,South,Supermarket,Fermented Dairy,1.7472661479172729,73,7.0,118.62,71.88,46.74,New
2023-01-08,Milk,East,Supermarket,Fresh Dairy,2.2195140094597665,62,8.8,125.5,84.97,40.53,Regular
2023-01-08,Cheese,South,Wholesale,Processed Dairy,6.60746931126255,47,6.4,290.68,178.47,112.21,New
2023-01-08,Butter,North,Supermarket,Dairy Fat,4.014291496275644,42,6.6,157.47,89.91,67.56,New
2023-01-08,Paneer,South,Supermarket,Fresh Dairy,5.815602874394266,58,5.7,318.08,226.96,91.12,Wholesale
2023-01-08,Ghee,North,Supermarket,Dairy Fat,7.604971964028878,33,1.6,246.95,151.95,95.0,Regular
2023-01-08,Curd,Central,Retail Store,Fermented Dairy,1.7112700274959345,52,2.8,86.49,49.36,37.13,Wholesale
2023-01-08,Yogurt,West,Wholesale,Fermented Dairy,2.6626338770324187,92,12.0,215.57,125.4,90.17,Wholesale
2023-01-08,Paneer,East,Retail Store,Fresh Dairy,5.722955190667116,46,13.5,227.72,161.55,66.17,Regular
2023-01-09,Milk,East,Online,Fresh Dairy,2.434713583415707,56,5.3,129.12,87.5,41.62,New
2023-01-09,Milk,North,Retail Store,Fresh Dairy,2.13944231848723,58,6.7,115.77,78.17,37.6,Regular
2023-01-09,Curd,East,Retail Store,Fermented Dairy,1.4904450976956165,57,16.1,71.28,42.68,28.6,Regular
2023-01-09,Buttermilk,West,Wholesale,Beverage,1.4207534334309744,85,10.1,108.57,56.3,52.27,New
2023-01-09,Ghee,Central,Retail Store,Dairy Fat,8.328620437187212,20,14.4,142.59,87.96,54.63,Regular
2023-01-09,Curd,North,Supermarket,Fermented Dairy,1.6605285327973913,46,4.0,73.33,41.84,31.49,Wholesale
2023-01-09,Buttermilk,Central,Retail Store,Beverage,1.438692858465613,67,3.6,92.92,47.52,45.4,Regular
2023-01-09,Milk,South,Retail Store,Fresh Dairy,2.2587616896934426,65,6.2,137.72,90.21,47.51,New
2023-01-09,Milk,South,Online,Fresh Dairy,2.1629516429180273,47,14.0,87.43,58.75,28.68,Regular
2023-01-09,Cream,West,Supermarket,Fresh Dairy,3.7564138955287434,37,5.7,131.07,87.27,43.8,Regular
2023-01-09,Curd,East,Supermarket,Fermented Dairy,1.72672289343661,59,5.5,96.27,57.26,39.01,Wholesale
2023-01-09,Flavored Milk,South,Retail Store,Beverage,2.301305561621309,49,16.3,94.38,50.74,43.64,Wholesale
2023-01-09,Paneer,West,Supermarket,Fresh Dairy,5.3820709438167444,46,12.7,216.13,140.9,75.23,Wholesale
2023-01-09,Flavored Milk,North,Retail Store,Beverage,2.5748825563734536,51,8.4,120.29,61.98,58.31,Regular
2023-01-09,Milk,South,Supermarket,Fresh Dairy,2.041972675733858,79,6.5,150.83,106.45,44.38,New
2023-01-09,Milk,East,Supermarket,Fresh Dairy,2.2490673134142325,60,15.4,114.16,77.76,36.4,Wholesale
2023-01-09,Paneer,Central,Wholesale,Fresh Dairy,5.863829468478247,58,7.9,313.23,216.71,96.52,Regular
2023-01-09,Yogurt,Central,Wholesale,Fermented Dairy,3.164976995402449,56,9.8,159.87,98.71,61.16,Regular
2023-01-09,Paneer,South,Supermarket,Fresh Dairy,6.288455514156558,36,11.9,199.44,127.24,72.2,Regular
2023-01-09,Flavored Milk,West,Supermarket,Beverage,2.591989624514408,41,8.6,97.13,49.66,47.47,New
2023-01-09,Buttermilk,South,Wholesale,Beverage,1.4483944057103566,62,8.3,82.35,41.67,40.68,Regular
2023-01-09,Yogurt,South,Supermarket,Fermented Dairy,2.7472793600891205,47,4.3,123.57,72.68,50.89,Wholesale
2023-01-09,Cheese,West,Retail Store,Processed Dairy,7.0540364895688015,32,11.3,200.22,131.51,68.71,Regular
2023-01-09,Buttermilk,Central,Retail Store,Beverage,1.484296621906461,46,9.1,62.06,32.67,29.39,Regular
2023-01-09,Paneer,South,Retail Store,Fresh Dairy,6.659653937699471,40,2.0,261.06,186.7,74.36,Regular
2023-01-09,Paneer,South,Supermarket,Fresh Dairy,6.134513215720105,43,8.9,240.31,154.38,85.93,Regular
2023-01-09,Flavored Milk,East,Wholesale,Beverage,2.4823886904398367,57,10.5,126.64,62.87,63.77,Regular
2023-01-09,Buttermilk,West,Wholesale,Beverage,1.4240875446546246,83,6.7,110.28,56.79,53.49,Regular
2023-01-09,Cream,East,Wholesale,Fresh Dairy,3.2447132715480977,38,4.5,117.75,76.59,41.16,Regular
2023-01-09,Curd,West,Supermarket,Fermented Dairy,1.5995981208822527,47,4.2,72.02,42.6,29.42,New
2023-01-09,Milk,North,Wholesale,Fresh Dairy,2.1387314008577833,110,12.8,205.15,139.81,65.34,Wholesale
2023-01-09,Curd,West,Supermarket,Fermented Dairy,1.3962871649787474,62,4.6,82.59,50.81,31.78,Regular
2023-01-09,Cheese,South,Wholesale,Processed Dairy,6.401211445079188,29,9.1,168.74,110.0,58.74,Regular
2023-01-09,Flavored Milk,East,Online,Beverage,2.5308473346783478,50,12.9,110.22,55.99,54.23,Wholesale
2023-01-09,Curd,North,Online,Fermented Dairy,1.6295115836603664,46,2.1,73.38,42.17,31.21,Regular
2023-01-09,Curd,South,Supermarket,Fermented Dairy,1.5082416632899667,53,4.0,76.74,47.01,29.73,New
2023-01-09,Curd,North,Supermarket,Fermented Dairy,1.7424880298063858,57,11.7,87.7,49.81,37.89,Wholesale
2023-01-09,Paneer,West,Supermarket,Fresh Dairy,5.730990289328542,41,6.4,219.93,145.68,74.25,Regular
2023-01-09,Buttermilk,Central,Wholesale,Beverage,1.4170729598427103,89,0.1,125.99,65.32,60.67,New
2023-01-09,Yogurt,North,Online,Fermented Dairy,3.0020222718952025,51,9.0,139.32,85.19,54.13,New
2023-01-09,Curd,North,Supermarket,Fermented Dairy,1.5046741954402094,65,7.7,90.27,54.15,36.12,New
2023-01-09,Milk,Central,Retail Store,Fresh Dairy,2.0164955951680548,48,2.7,94.18,67.99,26.19,Wholesale
2023-01-09,Flavored Milk,East,Wholesale,Beverage,2.5431388990841293,78,13.4,171.78,92.23,79.55,Regular
2023-01-09,Buttermilk,Central,Online,Beverage,1.349240547475136,37,9.6,45.13,22.47,22.66,New
2023-01-09,Butter,Central,Wholesale,Dairy Fat,4.410064765055239,54,4.7,226.95,131.21,95.74,Regular
2023-01-10,Milk,North,Retail Store,Fresh Dairy,1.9927439885328695,73,3.5,140.38,86.59,53.79,Regular
2023-01-10,Yogurt,North,Online,Fermented Dairy,2.742747486174969,42,4.7,109.78,63.21,46.57,Regular
2023-01-10,Butter,West,Wholesale,Dairy Fat,4.21053337638363,40,11.3,149.39,86.6,62.79,Regular
2023-01-10,Cheese,Central,Wholesale,Processed Dairy,6.422721509366774,52,4.5,318.95,203.6,115.35,Wholesale
2023-01-10,Flavored Milk,West,Online,Beverage,2.896123294384512,48,1.7,136.65,70.78,65.87,Regular
2023-01-10,Butter,North,Online,Dairy Fat,4.0374989250676565,28,8.0,104.01,57.42,46.59,Regular
2023-01-10,Flavored Milk,South,Supermarket,Beverage,2.9659689996467575,60,5.7,167.81,81.99,85.82,New
2023-01-10,Cheese,Central,Supermarket,Processed Dairy,6.729190976962756,43,8.2,265.63,172.04,93.59,New
2023-01-10,Cream,East,Wholesale,Fresh Dairy,3.933506685272997,52,4.8,194.72,129.27,65.45,New
2023-01-10,Butter,South,Wholesale,Dairy Fat,4.161647736349075,60,4.0,239.71,140.05,99.66,Regular
2023-01-10,Cheese,Central,Retail Store,Processed Dairy,6.8860810038872575,35,7.5,222.94,146.79,76.15,Regular
2023-01-10,Ghee,Central,Online,Dairy Fat,8.441399578113451,26,8.4,201.04,119.35,81.69,Regular
2023-01-10,Milk,East,Supermarket,Fresh Dairy,2.167944220697631,67,1.5,143.07,102.72,40.35,Regular
2023-01-10,Cheese,East,Retail Store,Processed Dairy,6.246868897656558,28,5.5,165.29,105.03,60.26,New
2023-01-10,Milk,North,Supermarket,Fresh Dairy,2.2057122644909217,51,8.0,103.49,66.63,36.86,Regular
2023-01-10,Paneer,South,Supermarket,Fresh Dairy,6.188365204790336,55,4.5,325.04,229.19,95.85,Wholesale
2023-01-10,Milk,West,Retail Store,Fresh Dairy,2.2547089529275013,72,6.0,152.6,108.97,43.63,New
2023-01-10,Flavored Milk,North,Supermarket,Beverage,2.6666471494512995,54,9.5,130.32,68.74,61.58,Regular
2023-01-10,Cheese,South,Retail Store,Processed Dairy,6.550058240868251,37,12.8,211.33,130.47,80.86,Regular
2023-01-10,Cream,North,Retail Store,Fresh Dairy,3.9317442495317416,27,5.9,99.89,64.15,35.74,Regular
2023-01-10,Flavored Milk,East,Supermarket,Beverage,2.4848677215606614,48,1.7,117.25,61.43,55.82,Regular
